Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/12/2020,AQS,560410101,1,0.042,ppm,39,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/13/2020,AQS,560410101,1,0.042,ppm,39,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/14/2020,AQS,560410101,1,0.043,ppm,40,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/16/2020,AQS,560410101,1,0.046,ppm,43,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/17/2020,AQS,560410101,1,0.043,ppm,40,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/18/2020,AQS,560410101,1,0.044,ppm,41,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/19/2020,AQS,560410101,1,0.047,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/20/2020,AQS,560410101,1,0.048,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/21/2020,AQS,560410101,1,0.043,ppm,40,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/22/2020,AQS,560410101,1,0.049,ppm,45,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/23/2020,AQS,560410101,1,0.04,ppm,37,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/24/2020,AQS,560410101,1,0.039,ppm,36,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/25/2020,AQS,560410101,1,0.041,ppm,38,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/26/2020,AQS,560410101,1,0.041,ppm,38,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/27/2020,AQS,560410101,1,0.044,ppm,41,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/28/2020,AQS,560410101,1,0.044,ppm,41,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/29/2020,AQS,560410101,1,0.043,ppm,40,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/30/2020,AQS,560410101,1,0.044,ppm,41,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
1/31/2020,AQS,560410101,1,0.043,ppm,40,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/1/2020,AQS,560410101,1,0.05,ppm,46,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/2/2020,AQS,560410101,1,0.051,ppm,47,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/3/2020,AQS,560410101,1,0.042,ppm,39,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/4/2020,AQS,560410101,1,0.044,ppm,41,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/5/2020,AQS,560410101,1,0.041,ppm,38,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/6/2020,AQS,560410101,1,0.037,ppm,34,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/7/2020,AQS,560410101,1,0.037,ppm,34,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/8/2020,AQS,560410101,1,0.045,ppm,42,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/9/2020,AQS,560410101,1,0.045,ppm,42,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/10/2020,AQS,560410101,1,0.042,ppm,39,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/11/2020,AQS,560410101,1,0.042,ppm,39,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/12/2020,AQS,560410101,1,0.045,ppm,42,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/13/2020,AQS,560410101,1,0.049,ppm,45,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/14/2020,AQS,560410101,1,0.046,ppm,43,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/15/2020,AQS,560410101,1,0.046,ppm,43,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/16/2020,AQS,560410101,1,0.045,ppm,42,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/17/2020,AQS,560410101,1,0.047,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/18/2020,AQS,560410101,1,0.049,ppm,45,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/19/2020,AQS,560410101,1,0.048,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/20/2020,AQS,560410101,1,0.051,ppm,47,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/21/2020,AQS,560410101,1,0.058,ppm,61,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/22/2020,AQS,560410101,1,0.065,ppm,84,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/23/2020,AQS,560410101,1,0.054,ppm,50,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/24/2020,AQS,560410101,1,0.044,ppm,41,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/25/2020,AQS,560410101,1,0.043,ppm,40,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/26/2020,AQS,560410101,1,0.048,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/27/2020,AQS,560410101,1,0.05,ppm,46,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/28/2020,AQS,560410101,1,0.055,ppm,51,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
2/29/2020,AQS,560410101,1,0.046,ppm,43,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/1/2020,AQS,560410101,1,0.048,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/2/2020,AQS,560410101,1,0.048,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/3/2020,AQS,560410101,1,0.041,ppm,38,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/4/2020,AQS,560410101,1,0.044,ppm,41,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/5/2020,AQS,560410101,1,0.051,ppm,47,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/6/2020,AQS,560410101,1,0.052,ppm,48,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/7/2020,AQS,560410101,1,0.052,ppm,48,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/8/2020,AQS,560410101,1,0.049,ppm,45,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/9/2020,AQS,560410101,1,0.048,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/10/2020,AQS,560410101,1,0.048,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/11/2020,AQS,560410101,1,0.045,ppm,42,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/12/2020,AQS,560410101,1,0.05,ppm,46,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/13/2020,AQS,560410101,1,0.039,ppm,36,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/14/2020,AirNow,560410101,1,0.042,ppm,39,Murphy Ridge,24,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/15/2020,AirNow,560410101,1,0.003,ppm,3,Murphy Ridge,24,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/16/2020,AQS,560410101,1,0.048,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/17/2020,AQS,560410101,1,0.051,ppm,47,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/18/2020,AQS,560410101,1,0.048,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/19/2020,AQS,560410101,1,0.038,ppm,35,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/20/2020,AQS,560410101,1,0.04,ppm,37,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/21/2020,AQS,560410101,1,0.054,ppm,50,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/22/2020,AQS,560410101,1,0.05,ppm,46,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/23/2020,AQS,560410101,1,0.05,ppm,46,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/24/2020,AQS,560410101,1,0.047,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/25/2020,AQS,560410101,1,0.049,ppm,45,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/26/2020,AQS,560410101,1,0.05,ppm,46,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/27/2020,AQS,560410101,1,0.048,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/28/2020,AQS,560410101,1,0.047,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/29/2020,AQS,560410101,1,0.045,ppm,42,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/30/2020,AQS,560410101,1,0.045,ppm,42,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
3/31/2020,AQS,560410101,1,0.048,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/1/2020,AQS,560410101,1,0.047,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/2/2020,AQS,560410101,1,0.046,ppm,43,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/3/2020,AQS,560410101,1,0.049,ppm,45,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/4/2020,AQS,560410101,1,0.051,ppm,47,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/5/2020,AQS,560410101,1,0.051,ppm,47,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/6/2020,AQS,560410101,1,0.049,ppm,45,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/7/2020,AQS,560410101,1,0.049,ppm,45,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/9/2020,AQS,560410101,1,0.047,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/10/2020,AQS,560410101,1,0.056,ppm,54,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/11/2020,AQS,560410101,1,0.048,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/12/2020,AQS,560410101,1,0.049,ppm,45,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/13/2020,AQS,560410101,1,0.051,ppm,47,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/14/2020,AQS,560410101,1,0.051,ppm,47,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/15/2020,AQS,560410101,1,0.043,ppm,40,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/16/2020,AQS,560410101,1,0.049,ppm,45,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/17/2020,AQS,560410101,1,0.051,ppm,47,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/18/2020,AQS,560410101,1,0.057,ppm,58,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/19/2020,AQS,560410101,1,0.051,ppm,47,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/20/2020,AQS,560410101,1,0.055,ppm,51,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/21/2020,AQS,560410101,1,0.057,ppm,58,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/22/2020,AQS,560410101,1,0.048,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/24/2020,AQS,560410101,1,0.048,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/25/2020,AQS,560410101,1,0.047,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/26/2020,AQS,560410101,1,0.046,ppm,43,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/27/2020,AQS,560410101,1,0.049,ppm,45,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/28/2020,AQS,560410101,1,0.055,ppm,51,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/29/2020,AQS,560410101,1,0.05,ppm,46,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
4/30/2020,AQS,560410101,1,0.05,ppm,46,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/1/2020,AQS,560410101,1,0.046,ppm,43,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/2/2020,AQS,560410101,1,0.05,ppm,46,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/3/2020,AQS,560410101,1,0.049,ppm,45,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/4/2020,AQS,560410101,1,0.055,ppm,51,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/5/2020,AQS,560410101,1,0.055,ppm,51,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/6/2020,AQS,560410101,1,0.058,ppm,61,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/7/2020,AQS,560410101,1,0.055,ppm,51,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/8/2020,AQS,560410101,1,0.057,ppm,58,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/9/2020,AQS,560410101,1,0.054,ppm,50,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/10/2020,AQS,560410101,1,0.057,ppm,58,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/11/2020,AQS,560410101,1,0.058,ppm,61,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/12/2020,AQS,560410101,1,0.056,ppm,54,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/13/2020,AQS,560410101,1,0.046,ppm,43,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/14/2020,AQS,560410101,1,0.051,ppm,47,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/15/2020,AQS,560410101,1,0.049,ppm,45,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/16/2020,AQS,560410101,1,0.054,ppm,50,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/17/2020,AQS,560410101,1,0.052,ppm,48,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/18/2020,AQS,560410101,1,0.054,ppm,50,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/20/2020,AQS,560410101,1,0.051,ppm,47,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/21/2020,AQS,560410101,1,0.048,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/22/2020,AQS,560410101,1,0.049,ppm,45,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/23/2020,AQS,560410101,1,0.044,ppm,41,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/24/2020,AQS,560410101,1,0.039,ppm,36,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/25/2020,AQS,560410101,1,0.045,ppm,42,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/26/2020,AQS,560410101,1,0.044,ppm,41,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/27/2020,AQS,560410101,1,0.044,ppm,41,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/28/2020,AQS,560410101,1,0.055,ppm,51,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/29/2020,AQS,560410101,1,0.04,ppm,37,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/30/2020,AQS,560410101,1,0.042,ppm,39,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
5/31/2020,AQS,560410101,1,0.047,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/1/2020,AQS,560410101,1,0.051,ppm,47,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/2/2020,AQS,560410101,1,0.054,ppm,50,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/3/2020,AQS,560410101,1,0.048,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/4/2020,AQS,560410101,1,0.049,ppm,45,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/5/2020,AQS,560410101,1,0.052,ppm,48,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/6/2020,AQS,560410101,1,0.051,ppm,47,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/7/2020,AQS,560410101,1,0.046,ppm,43,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/8/2020,AQS,560410101,1,0.037,ppm,34,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/9/2020,AQS,560410101,1,0.038,ppm,35,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/10/2020,AQS,560410101,1,0.046,ppm,43,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/11/2020,AQS,560410101,1,0.047,ppm,44,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/12/2020,AQS,560410101,1,0.049,ppm,45,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/13/2020,AirNow,560410101,1,0.046,ppm,43,Murphy Ridge,24,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/14/2020,AirNow,560410101,1,0.032,ppm,30,Murphy Ridge,24,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/15/2020,AirNow,560410101,1,0.034,ppm,31,Murphy Ridge,24,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/17/2020,AirNow,560410101,1,0.042,ppm,39,Murphy Ridge,24,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/18/2020,AQS,560410101,1,0.041,ppm,38,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/19/2020,AQS,560410101,1,0.054,ppm,50,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
6/20/2020,AQS,560410101,1,0.045,ppm,42,Murphy Ridge,17,100,44201,Ozone,21740,"Evanston, WY",56,Wyoming,41,Uinta,41.37309669,-111.0423759
