Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
8/13/2020,AirNow,560370023,3,7.3,ug/m3 LC,30,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/14/2020,AirNow,560370023,3,6.7,ug/m3 LC,28,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/15/2020,AirNow,560370023,3,4.6,ug/m3 LC,19,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/16/2020,AirNow,560370023,3,3.6,ug/m3 LC,15,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/17/2020,AirNow,560370023,3,3.5,ug/m3 LC,15,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/18/2020,AirNow,560370023,3,6.3,ug/m3 LC,26,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/19/2020,AirNow,560370023,3,7,ug/m3 LC,29,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/20/2020,AirNow,560370023,3,9.5,ug/m3 LC,40,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/21/2020,AirNow,560370023,3,26,ug/m3 LC,80,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/22/2020,AirNow,560370023,3,33.2,ug/m3 LC,95,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/23/2020,AirNow,560370023,3,15.3,ug/m3 LC,58,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/25/2020,AirNow,560370023,3,9,ug/m3 LC,38,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/26/2020,AirNow,560370023,3,9.1,ug/m3 LC,38,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/27/2020,AirNow,560370023,3,12.5,ug/m3 LC,52,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/28/2020,AirNow,560370023,3,11.5,ug/m3 LC,48,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/29/2020,AirNow,560370023,3,7.1,ug/m3 LC,30,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/30/2020,AirNow,560370023,3,18.5,ug/m3 LC,64,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
8/31/2020,AirNow,560370023,3,3,ug/m3 LC,13,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/1/2020,AirNow,560370023,3,4,ug/m3 LC,17,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/2/2020,AirNow,560370023,3,3.8,ug/m3 LC,16,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/3/2020,AirNow,560370023,3,1.8,ug/m3 LC,8,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/4/2020,AirNow,560370023,3,1.8,ug/m3 LC,8,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/5/2020,AirNow,560370023,3,4.7,ug/m3 LC,20,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/6/2020,AirNow,560370023,3,15.5,ug/m3 LC,58,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/7/2020,AirNow,560370023,3,19.1,ug/m3 LC,66,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/10/2020,AirNow,560370023,3,7.3,ug/m3 LC,30,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/11/2020,AirNow,560370023,3,7.9,ug/m3 LC,33,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/12/2020,AirNow,560370023,3,6.8,ug/m3 LC,28,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/13/2020,AirNow,560370023,3,6.7,ug/m3 LC,28,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/14/2020,AirNow,560370023,3,8.3,ug/m3 LC,35,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/15/2020,AirNow,560370023,3,7.6,ug/m3 LC,32,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/16/2020,AirNow,560370023,3,11.2,ug/m3 LC,47,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/17/2020,AirNow,560370023,3,13.1,ug/m3 LC,53,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/18/2020,AirNow,560370023,3,15,ug/m3 LC,57,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/19/2020,AirNow,560370023,3,10.9,ug/m3 LC,45,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/20/2020,AirNow,560370023,3,8.6,ug/m3 LC,36,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/21/2020,AirNow,560370023,3,10.2,ug/m3 LC,43,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/22/2020,AirNow,560370023,3,7.6,ug/m3 LC,32,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/23/2020,AirNow,560370023,3,6.5,ug/m3 LC,27,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/24/2020,AirNow,560370023,3,9.7,ug/m3 LC,40,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/25/2020,AirNow,560370023,3,14.6,ug/m3 LC,56,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/26/2020,AirNow,560370023,3,7.4,ug/m3 LC,31,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/27/2020,AirNow,560370023,3,2.5,ug/m3 LC,10,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/28/2020,AirNow,560370023,3,1,ug/m3 LC,4,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/29/2020,AirNow,560370023,3,1.5,ug/m3 LC,6,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
9/30/2020,AirNow,560370023,3,2.9,ug/m3 LC,12,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/1/2020,AirNow,560370023,3,1.1,ug/m3 LC,5,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/2/2020,AirNow,560370023,3,7.5,ug/m3 LC,31,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/3/2020,AirNow,560370023,3,13.4,ug/m3 LC,54,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/4/2020,AirNow,560370023,3,18,ug/m3 LC,63,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/5/2020,AirNow,560370023,3,16.9,ug/m3 LC,61,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/6/2020,AirNow,560370023,3,11.3,ug/m3 LC,47,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/7/2020,AirNow,560370023,3,17.4,ug/m3 LC,62,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/8/2020,AirNow,560370023,3,15,ug/m3 LC,57,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/9/2020,AirNow,560370023,3,8.1,ug/m3 LC,34,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/10/2020,AirNow,560370023,3,8.5,ug/m3 LC,35,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/11/2020,AirNow,560370023,3,4.5,ug/m3 LC,19,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/12/2020,AirNow,560370023,3,2.7,ug/m3 LC,11,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/13/2020,AirNow,560370023,3,1.6,ug/m3 LC,7,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/14/2020,AirNow,560370023,3,3.6,ug/m3 LC,15,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/15/2020,AirNow,560370023,3,2.1,ug/m3 LC,9,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/16/2020,AirNow,560370023,3,1.7,ug/m3 LC,7,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/17/2020,AirNow,560370023,3,6.5,ug/m3 LC,27,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/18/2020,AirNow,560370023,3,1.9,ug/m3 LC,8,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/19/2020,AirNow,560370023,3,0.6,ug/m3 LC,3,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/20/2020,AirNow,560370023,3,2.2,ug/m3 LC,9,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/21/2020,AirNow,560370023,3,1.6,ug/m3 LC,7,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/22/2020,AirNow,560370023,3,1.8,ug/m3 LC,8,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/23/2020,AirNow,560370023,3,2.7,ug/m3 LC,11,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/24/2020,AirNow,560370023,3,4.7,ug/m3 LC,20,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/25/2020,AirNow,560370023,3,3.5,ug/m3 LC,15,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/26/2020,AirNow,560370023,3,4.1,ug/m3 LC,17,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/27/2020,AirNow,560370023,3,3.6,ug/m3 LC,15,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/28/2020,AirNow,560370023,3,1.9,ug/m3 LC,8,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/29/2020,AirNow,560370023,3,1.9,ug/m3 LC,8,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/30/2020,AirNow,560370023,3,1.2,ug/m3 LC,5,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
10/31/2020,AirNow,560370023,3,2.3,ug/m3 LC,10,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/1/2020,AirNow,560370023,3,3.4,ug/m3 LC,14,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/2/2020,AirNow,560370023,3,1.6,ug/m3 LC,7,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/3/2020,AirNow,560370023,3,1.1,ug/m3 LC,5,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/4/2020,AirNow,560370023,3,4.4,ug/m3 LC,18,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/5/2020,AirNow,560370023,3,3.6,ug/m3 LC,15,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/6/2020,AirNow,560370023,3,1.3,ug/m3 LC,5,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/7/2020,AirNow,560370023,3,1.6,ug/m3 LC,7,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/8/2020,AirNow,560370023,3,1,ug/m3 LC,4,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/9/2020,AirNow,560370023,3,2.7,ug/m3 LC,11,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/10/2020,AirNow,560370023,3,3,ug/m3 LC,13,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/11/2020,AirNow,560370023,3,2,ug/m3 LC,8,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/12/2020,AirNow,560370023,3,1.1,ug/m3 LC,5,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/13/2020,AirNow,560370023,3,0.8,ug/m3 LC,3,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/14/2020,AirNow,560370023,3,2.7,ug/m3 LC,11,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/15/2020,AirNow,560370023,3,2.1,ug/m3 LC,9,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/16/2020,AirNow,560370023,3,0.8,ug/m3 LC,3,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/17/2020,AirNow,560370023,3,1.2,ug/m3 LC,5,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/18/2020,AirNow,560370023,3,2,ug/m3 LC,8,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/19/2020,AirNow,560370023,3,1.7,ug/m3 LC,7,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/20/2020,AirNow,560370023,3,0.5,ug/m3 LC,2,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/21/2020,AirNow,560370023,3,1.1,ug/m3 LC,5,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/22/2020,AirNow,560370023,3,1.8,ug/m3 LC,8,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/23/2020,AirNow,560370023,3,4,ug/m3 LC,17,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/24/2020,AirNow,560370023,3,3.5,ug/m3 LC,15,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/25/2020,AirNow,560370023,3,2,ug/m3 LC,8,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/26/2020,AirNow,560370023,3,1.7,ug/m3 LC,7,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/27/2020,AirNow,560370023,3,2,ug/m3 LC,8,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/28/2020,AirNow,560370023,3,1.4,ug/m3 LC,6,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/29/2020,AirNow,560370023,3,0.7,ug/m3 LC,3,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
11/30/2020,AirNow,560370023,3,0.5,ug/m3 LC,2,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
12/1/2020,AirNow,560370023,3,1.6,ug/m3 LC,7,James Town Mobile,1,100,88101,PM2.5 - Local Conditions,40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.55643,-109.53044
1/4/2020,AQS,560391006,1,1.2,ug/m3 LC,5,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
1/10/2020,AQS,560391006,1,1.8,ug/m3 LC,8,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
1/16/2020,AQS,560391006,1,5.9,ug/m3 LC,25,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
1/22/2020,AQS,560391006,1,1.2,ug/m3 LC,5,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
1/28/2020,AQS,560391006,1,1.1,ug/m3 LC,5,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
2/3/2020,AQS,560391006,1,1.6,ug/m3 LC,7,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
2/9/2020,AQS,560391006,1,3.6,ug/m3 LC,15,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
2/15/2020,AQS,560391006,1,1.4,ug/m3 LC,6,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
2/21/2020,AQS,560391006,1,12.3,ug/m3 LC,51,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
2/27/2020,AQS,560391006,1,4.2,ug/m3 LC,18,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
3/4/2020,AQS,560391006,1,1.4,ug/m3 LC,6,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
3/10/2020,AQS,560391006,1,1.4,ug/m3 LC,6,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
3/22/2020,AQS,560391006,1,2.6,ug/m3 LC,11,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
3/28/2020,AQS,560391006,1,3.1,ug/m3 LC,13,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
4/9/2020,AQS,560391006,1,2.9,ug/m3 LC,12,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
4/21/2020,AQS,560391006,1,5.9,ug/m3 LC,25,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
4/27/2020,AQS,560391006,1,2.1,ug/m3 LC,9,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
5/3/2020,AQS,560391006,1,3.4,ug/m3 LC,14,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
5/9/2020,AQS,560391006,1,2,ug/m3 LC,8,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
5/27/2020,AQS,560391006,1,2.7,ug/m3 LC,11,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
6/2/2020,AQS,560391006,1,3.1,ug/m3 LC,13,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
6/8/2020,AQS,560391006,1,1.2,ug/m3 LC,5,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
6/14/2020,AQS,560391006,1,1.6,ug/m3 LC,7,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
6/20/2020,AQS,560391006,1,2.6,ug/m3 LC,11,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
6/26/2020,AQS,560391006,1,2.9,ug/m3 LC,12,Jackson SLAM site,1,100,88101,PM2.5 - Local Conditions,27220,"Jackson, WY-ID",56,Wyoming,39,Teton,43.45776,-110.79799
