Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/15/2020,AQS,560370200,1,44.7,ppb,42,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
1/16/2020,AQS,560370200,1,10.8,ppb,9,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
1/17/2020,AQS,560370200,1,3.4,ppb,3,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
1/18/2020,AQS,560370200,1,3.4,ppb,3,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
1/19/2020,AQS,560370200,1,7.3,ppb,7,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
1/20/2020,AQS,560370200,1,4.6,ppb,4,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
1/21/2020,AQS,560370200,1,9.8,ppb,8,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
1/22/2020,AQS,560370200,1,6,ppb,6,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
1/23/2020,AQS,560370200,1,28.8,ppb,26,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
1/24/2020,AQS,560370200,1,6,ppb,6,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
1/25/2020,AQS,560370200,1,6.5,ppb,6,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
1/26/2020,AQS,560370200,1,4.4,ppb,4,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
1/27/2020,AQS,560370200,1,3.6,ppb,3,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
1/28/2020,AQS,560370200,1,5.7,ppb,5,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
1/29/2020,AQS,560370200,1,18.9,ppb,17,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
1/30/2020,AQS,560370200,1,29,ppb,27,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
1/31/2020,AQS,560370200,1,5.2,ppb,5,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/1/2020,AQS,560370200,1,5,ppb,5,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/2/2020,AQS,560370200,1,4.9,ppb,4,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/3/2020,AQS,560370200,1,3.9,ppb,3,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/4/2020,AQS,560370200,1,35.2,ppb,33,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/5/2020,AQS,560370200,1,7.1,ppb,7,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/6/2020,AQS,560370200,1,5.1,ppb,5,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/7/2020,AQS,560370200,1,13.1,ppb,12,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/8/2020,AQS,560370200,1,3.2,ppb,3,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/9/2020,AQS,560370200,1,8.8,ppb,8,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/10/2020,AQS,560370200,1,47.3,ppb,44,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/11/2020,AQS,560370200,1,12.3,ppb,11,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/12/2020,AQS,560370200,1,16.7,ppb,15,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/13/2020,AQS,560370200,1,6.6,ppb,6,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/14/2020,AQS,560370200,1,5.7,ppb,5,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/15/2020,AQS,560370200,1,7.7,ppb,7,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/16/2020,AQS,560370200,1,3.6,ppb,3,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/17/2020,AQS,560370200,1,23.1,ppb,22,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/18/2020,AQS,560370200,1,59.1,ppb,56,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/19/2020,AQS,560370200,1,50,ppb,47,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/20/2020,AQS,560370200,1,25.5,ppb,24,Wamsutter,21,88,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/21/2020,AQS,560370200,1,37.1,ppb,35,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/22/2020,AQS,560370200,1,34,ppb,32,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/23/2020,AQS,560370200,1,40.4,ppb,38,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/24/2020,AQS,560370200,1,1.6,ppb,1,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/25/2020,AQS,560370200,1,14,ppb,13,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/26/2020,AQS,560370200,1,6.4,ppb,6,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/27/2020,AQS,560370200,1,4.2,ppb,4,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/28/2020,AQS,560370200,1,9.2,ppb,8,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
2/29/2020,AQS,560370200,1,7,ppb,7,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/1/2020,AQS,560370200,1,2.5,ppb,2,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/2/2020,AQS,560370200,1,3.6,ppb,3,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/3/2020,AQS,560370200,1,3,ppb,3,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/4/2020,AQS,560370200,1,3.4,ppb,3,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/5/2020,AQS,560370200,1,13.8,ppb,12,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/6/2020,AQS,560370200,1,5.6,ppb,5,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/7/2020,AQS,560370200,1,9.6,ppb,8,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/8/2020,AQS,560370200,1,9.1,ppb,8,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/9/2020,AQS,560370200,1,7.2,ppb,7,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/10/2020,AQS,560370200,1,9.4,ppb,8,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/11/2020,AQS,560370200,1,4.3,ppb,4,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/12/2020,AQS,560370200,1,14.4,ppb,13,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/13/2020,AQS,560370200,1,22,ppb,21,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/14/2020,AQS,560370200,1,12.8,ppb,11,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/15/2020,AQS,560370200,1,2.7,ppb,2,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/16/2020,AQS,560370200,1,15.9,ppb,14,Wamsutter,20,83,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/17/2020,AQS,560370200,1,4.8,ppb,4,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/18/2020,AQS,560370200,1,23,ppb,22,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/19/2020,AQS,560370200,1,5.2,ppb,5,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/20/2020,AQS,560370200,1,16.2,ppb,15,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/21/2020,AQS,560370200,1,4.4,ppb,4,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/22/2020,AQS,560370200,1,8.5,ppb,8,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/23/2020,AQS,560370200,1,11.2,ppb,10,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/24/2020,AQS,560370200,1,3.9,ppb,3,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/25/2020,AQS,560370200,1,2.1,ppb,2,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/26/2020,AQS,560370200,1,5.9,ppb,5,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/27/2020,AQS,560370200,1,6.3,ppb,6,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/28/2020,AQS,560370200,1,8.2,ppb,8,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/29/2020,AQS,560370200,1,4.9,ppb,4,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/30/2020,AQS,560370200,1,14.5,ppb,13,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
3/31/2020,AQS,560370200,1,5.7,ppb,5,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/1/2020,AQS,560370200,1,8.5,ppb,8,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/2/2020,AQS,560370200,1,10,ppb,9,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/3/2020,AQS,560370200,1,9.7,ppb,8,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/4/2020,AQS,560370200,1,8.4,ppb,8,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/5/2020,AQS,560370200,1,6.7,ppb,6,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/6/2020,AQS,560370200,1,1.9,ppb,1,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/7/2020,AQS,560370200,1,3.5,ppb,3,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/8/2020,AQS,560370200,1,12.6,ppb,11,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/10/2020,AQS,560370200,1,5.6,ppb,5,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/11/2020,AQS,560370200,1,2.8,ppb,2,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/12/2020,AQS,560370200,1,0.3,ppb,0,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/13/2020,AQS,560370200,1,4.5,ppb,4,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/14/2020,AQS,560370200,1,7.6,ppb,7,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/15/2020,AQS,560370200,1,4.2,ppb,4,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/16/2020,AQS,560370200,1,13.6,ppb,12,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/17/2020,AQS,560370200,1,14.1,ppb,13,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/18/2020,AQS,560370200,1,9.3,ppb,8,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/19/2020,AQS,560370200,1,8.3,ppb,8,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/20/2020,AQS,560370200,1,19.6,ppb,18,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/21/2020,AQS,560370200,1,23.4,ppb,22,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/22/2020,AQS,560370200,1,3.9,ppb,3,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/23/2020,AQS,560370200,1,4.5,ppb,4,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/24/2020,AQS,560370200,1,0.5,ppb,0,Wamsutter,20,83,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/25/2020,AQS,560370200,1,5.9,ppb,5,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/26/2020,AQS,560370200,1,5.8,ppb,5,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/27/2020,AQS,560370200,1,3.2,ppb,3,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/28/2020,AQS,560370200,1,3.4,ppb,3,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/29/2020,AQS,560370200,1,21.4,ppb,20,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
4/30/2020,AQS,560370200,1,3.7,ppb,3,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/1/2020,AQS,560370200,1,13.4,ppb,12,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/2/2020,AQS,560370200,1,7.2,ppb,7,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/3/2020,AQS,560370200,1,2.1,ppb,2,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/4/2020,AQS,560370200,1,12.7,ppb,11,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/5/2020,AQS,560370200,1,6.4,ppb,6,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/6/2020,AQS,560370200,1,17.2,ppb,16,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/7/2020,AQS,560370200,1,4.4,ppb,4,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/8/2020,AQS,560370200,1,1.6,ppb,1,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/9/2020,AQS,560370200,1,1.8,ppb,1,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/10/2020,AQS,560370200,1,1,ppb,1,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/11/2020,AQS,560370200,1,7.3,ppb,7,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/12/2020,AQS,560370200,1,6.4,ppb,6,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/13/2020,AQS,560370200,1,24.7,ppb,23,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/14/2020,AQS,560370200,1,11.5,ppb,10,Wamsutter,21,88,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/15/2020,AQS,560370200,1,5.4,ppb,5,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/16/2020,AQS,560370200,1,8.1,ppb,8,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/17/2020,AQS,560370200,1,24.2,ppb,23,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/18/2020,AQS,560370200,1,4.4,ppb,4,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/19/2020,AQS,560370200,1,7.5,ppb,7,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/20/2020,AQS,560370200,1,9.2,ppb,8,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/21/2020,AQS,560370200,1,6,ppb,6,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/22/2020,AQS,560370200,1,15.3,ppb,14,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/23/2020,AQS,560370200,1,1.9,ppb,1,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/24/2020,AQS,560370200,1,1.2,ppb,1,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/25/2020,AQS,560370200,1,10,ppb,9,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/26/2020,AQS,560370200,1,10.6,ppb,9,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/27/2020,AQS,560370200,1,16.2,ppb,15,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/28/2020,AQS,560370200,1,8.6,ppb,8,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/29/2020,AQS,560370200,1,10.3,ppb,9,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/30/2020,AQS,560370200,1,16.3,ppb,15,Wamsutter,22,92,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
5/31/2020,AQS,560370200,1,4.2,ppb,4,Wamsutter,23,96,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
6/1/2020,AQS,560370200,1,9.9,ppb,8,Wamsutter,21,88,42602,Nitrogen dioxide (NO2),40540,"Rock Springs, WY",56,Wyoming,37,Sweetwater,41.67766677,-108.0248349
